11-08-2022 12-43-39-086.jpg,840,630,Human,432.85,130.3,586.8,159,0
11-08-2022 12-43-39-584.jpg,840,630,Human,436.95,139.5,547.77,166.2,0
11-08-2022 12-43-40-076.jpg,840,630,Human,440.03,147.7,495.4,172.3,0
11-08-2022 12-43-40-576.jpg,840,630,Human,441.06,155.9,501.6,181.6,0
11-08-2022 12-43-41-084.jpg,840,630,Human,462.6,166.2,506.7,194.9,0
11-08-2022 12-43-41-581.jpg,840,630,Human,446.19,172.3,527.25,201.1,0
11-08-2022 12-43-42-068.jpg,840,630,Human,435.93,183.6,551.87,210.3,0
11-08-2022 12-43-42-591.jpg,840,630,Human,424.64,191.73,566.25,219.43,0
11-08-2022 12-43-43-086.jpg,840,630,Human,440.03,204.1,585.73,228.8,0
11-08-2022 12-43-43-558.jpg,840,630,Human,444.14,207.2,491.3,240.1,0
11-08-2022 12-43-44-084.jpg,840,630,Human,444.14,220.6,586.8,246.2,0
11-08-2022 12-43-44-561.jpg,840,630,Human,471.8,233.9,544.69,260.6,0
11-08-2022 12-43-45-053.jpg,840,630,Human,472.9,242.1,498.5,259.5,0
11-08-2022 12-43-45-604.jpg,840,630,Human,465.7,249.3,499.5,273.9,0
11-08-2022 12-43-46-067.jpg,840,630,Human,451.32,254.4,518.01,285.2,0
11-08-2022 12-43-46-565.jpg,840,630,Human,449.27,264.7,521.1,299.6,0
11-08-2022 12-43-47-067.jpg,840,630,Human,432.03,276.6,561.28,301.6,0
11-08-2022 12-43-47-621.jpg,840,630,Human,435.93,285.5,547.77,309.9,0
11-08-2022 12-43-48-098.jpg,840,630,Human,441.06,295.2,526.2,318.6,0
11-08-2022 12-43-48-577.jpg,840,630,Human,425.7,303.67,494.4,326.4,0
11-08-2022 12-43-49-073.jpg,840,630,Human,428.7,312.27,522.12,333.77,0
11-08-2022 12-43-49-590.jpg,840,630,Human,457.48,319.7,490,345.1,0
11-08-2022 12-43-50-078.jpg,840,630,Human,458.4,330.2,482.9,352.7,0
11-08-2022 12-43-50-576.jpg,840,630,Human,445.16,335.5,470.8,359.1,0
11-08-2022 12-43-51-063.jpg,840,630,Human,408.22,330.35,426.69,358.05,0
11-08-2022 12-43-51-577.jpg,840,630,Human,395.4,334.3,420.54,355.4,0
11-08-2022 12-43-52-080.jpg,840,630,Human,381,321.9,412.33,347.3,0
11-08-2022 12-43-52-622.jpg,840,630,Human,378.8,316.5,410.3,339.5,0
11-08-2022 12-43-53-076.jpg,840,630,Human,383.5,308.4,411.2,331.6,0
11-08-2022 12-43-53-600.jpg,840,630,Human,303.57,299.8,415.41,322.1,0
11-08-2022 12-43-54-096.jpg,840,630,Human,375.8,289.9,416.43,313,0
11-08-2022 12-43-54-573.jpg,840,630,Human,370.5,279.6,404.12,303.8,0
11-08-2022 12-43-55-077.jpg,840,630,Human,369,273.91,395.91,296.6,0
11-08-2022 12-43-55-572.jpg,840,630,Human,375.39,264.68,424.64,301.62,0
11-08-2022 12-43-56-100.jpg,840,630,Human,357.95,254.42,423.62,275.9,0
11-08-2022 12-43-56-565.jpg,840,630,Human,348.71,245.2,422.59,269.81,0
11-08-2022 12-43-57-065.jpg,840,630,Human,292.9,239,426.69,283.9,0
11-08-2022 12-43-57-599.jpg,840,630,Human,294.2,229.17,412.33,275,0
11-08-2022 12-43-58-129.jpg,840,630,Human,280,220.53,422.6,245.18,0
11-08-2022 12-43-58-600.jpg,840,630,Human,373.27,212.2,414.31,256.75,0
11-08-2022 12-43-59-091.jpg,840,630,Human,295.36,201.06,407.2,226.71,0
11-08-2022 12-43-59-572.jpg,840,630,Human,328.19,192.9,411.3,217.48,0
11-08-2022 12-44-00-080.jpg,840,630,Human,373.34,181.2,403.09,207.2,0
11-08-2022 12-44-00-568.jpg,840,630,Human,367.18,174.39,425.4,201.06,0
11-08-2022 12-44-01-072.jpg,840,630,Human,373.7,165.3,412.33,193.9,0
11-08-2022 12-44-01-597.jpg,840,630,Human,372.31,155.9,412.33,186.7,0
11-08-2022 12-44-02-082.jpg,840,630,Human,365.13,148.73,437,175.43,0
11-08-2022 12-44-02-624.jpg,840,630,Human,328.19,142.58,433.87,169.26,0
11-08-2022 12-44-03-093.jpg,840,630,Human,363.08,134.4,426.69,161.7,0
11-08-2022 12-44-03-586.jpg,840,630,Human,301.51,125.14,418.49,151.81,0
11-08-2022 12-44-04-081.jpg,840,630,Human,309.72,116.93,420.54,143.6,0
11-08-2022 12-44-04-580.jpg,840,630,Human,330.24,110.77,420.54,136.42,0
11-08-2022 12-44-05-071.jpg,840,630,Human,385.65,108.72,416.43,126.16,0
11-08-2022 12-44-05-568.jpg,840,630,,,,,,
11-08-2022 12-44-06-083.jpg,840,630,,,,,,
11-08-2022 12-44-06-563.jpg,840,630,,,,,,
11-08-2022 12-44-07-080.jpg,840,630,Human,378.47,71.78,403.09,102.56,0
11-08-2022 12-44-07-626.jpg,840,630,Human,354.87,65.62,421.56,93.33,0
11-08-2022 12-44-08-089.jpg,840,630,Human,383.6,118.98,417.46,154.89,0
11-08-2022 12-44-08-562.jpg,840,630,Human,450.92,382.52,470.16,398.19,0
11-08-2022 12-44-09-134.jpg,840,630,Human,400.02,110.77,428.75,134.37,0
11-08-2022 12-44-09-582.jpg,840,630,Human,444.69,389.46,466.95,408.22,0
11-08-2022 12-44-10-086.jpg,840,630,Human,448.6,395.28,464.04,411.91,0
11-08-2022 12-44-10-579.jpg,840,630,Human,445.16,401.14,467.74,417.56,0
11-08-2022 12-44-11-089.jpg,840,630,Human,444.12,404.77,469.2,421.95,0
11-08-2022 12-44-11-580.jpg,840,630,Human,454.66,407.04,476.04,431.38,0
11-08-2022 12-44-12-073.jpg,840,630,Human,442.73,416.72,470.52,432.39,0
11-08-2022 12-44-12-621.jpg,840,630,Human,443.2,420.34,462.2,438.75,0
11-08-2022 12-44-13-070.jpg,840,630,Human,445.99,424.85,480.43,441.48,0
11-08-2022 12-44-13-572.jpg,840,630,Human,447.95,426.58,466.95,444.39,0
11-08-2022 12-44-14-071.jpg,840,630,Human,447.11,432.86,474.33,448.69,0
11-08-2022 12-44-14-586.jpg,840,630,,,,,,
11-08-2022 12-44-15-064.jpg,840,630,,,,,,
11-08-2022 12-44-15-574.jpg,840,630,,,,,,
11-08-2022 12-44-16-061.jpg,840,630,,,,,,
11-08-2022 12-44-16-574.jpg,840,630,,,,,,
11-08-2022 12-44-17-093.jpg,840,630,,,,,,
11-08-2022 12-44-17-610.jpg,840,630,,,,,,
11-08-2022 12-44-18-087.jpg,840,630,,,,,,
11-08-2022 12-44-18-562.jpg,840,630,,,,,,
11-08-2022 12-44-19-073.jpg,840,630,,,,,,
11-08-2022 12-44-19-609.jpg,840,630,,,,,,
11-08-2022 12-44-20-097.jpg,840,630,,,,,,
11-08-2022 12-44-20-605.jpg,840,630,,,,,,
11-08-2022 12-44-21-087.jpg,840,630,,,,,,
11-08-2022 12-44-21-592.jpg,840,630,,,,,,
11-08-2022 12-44-22-074.jpg,840,630,,,,,,
11-08-2022 12-44-22-610.jpg,840,630,,,,,,
11-08-2022 12-44-23-080.jpg,840,630,,,,,,
11-08-2022 12-44-23-582.jpg,840,630,,,,,,
11-08-2022 12-44-24-067.jpg,840,630,,,,,,
11-08-2022 12-44-24-561.jpg,840,630,,,,,,
11-08-2022 12-45-25-213.jpg,840,630,,,,,,
11-08-2022 12-45-25-559.jpg,840,630,,,,,,
11-08-2022 12-45-25-928.jpg,840,630,,,,,,
11-08-2022 12-45-26-409.jpg,840,630,,,,,,
11-08-2022 12-45-26-900.jpg,840,630,,,,,,
11-08-2022 12-45-27-415.jpg,840,630,Human,447.74,56.62,469.18,78.89,0
11-08-2022 12-45-27-920.jpg,840,630,Human,452.11,52.87,468.19,72.66,0
11-08-2022 12-45-28-401.jpg,840,630,Human,448.24,50.2,490.3,74.86,0
11-08-2022 12-45-28-947.jpg,840,630,Human,445.16,56.39,504.67,92.3,0
11-08-2022 12-45-29-415.jpg,840,630,Human,453.37,59.47,542.64,96.41,0
11-08-2022 12-45-29-904.jpg,840,630,Human,445.16,71.78,586.76,104.61,0
11-08-2022 12-45-30-399.jpg,840,630,Human,447.21,87.2,632.93,117.1,0
11-08-2022 12-45-30-953.jpg,840,630,Human,471.8,101.54,549.82,175.41,0
11-08-2022 12-45-31-411.jpg,840,630,Human,431.82,119,601.12,148,0
11-08-2022 12-45-31-906.jpg,840,630,Human,434.9,137.45,639.09,166.18,0
11-08-2022 12-45-32-393.jpg,840,630,Human,500.6,148.7,560.08,183.6,0
11-08-2022 12-45-32-912.jpg,840,630,Human,449.27,172.33,652.43,201.06,0
11-08-2022 12-45-33-415.jpg,840,630,Human,443.11,190.8,628.83,218.51,0
11-08-2022 12-45-33-926.jpg,840,630,Human,447.21,209.3,588.81,236.98,0
11-08-2022 12-45-34-398.jpg,840,630,Human,449.27,229.79,582.65,258.52,0
11-08-2022 12-45-34-907.jpg,840,630,Human,488.26,244.16,554.95,280.07,0
11-08-2022 12-45-35-410.jpg,840,630,Human,441.06,267.8,616.51,291.36,0
11-08-2022 12-45-35-893.jpg,840,630,Human,459.53,286.2,638.06,310.85,0
11-08-2022 12-45-36-403.jpg,840,630,Human,447.21,292.8,484.15,318.03,0
11-08-2022 12-45-36-902.jpg,840,630,Human,408.2,299.57,454.4,324.19,0
11-08-2022 12-45-37-417.jpg,840,630,Human,270.73,294.3,426.69,318,0
11-08-2022 12-45-37-925.jpg,840,630,Human,266.63,278.02,394.9,304.7,0
11-08-2022 12-45-38-399.jpg,840,630,Human,326.14,264.37,412.33,288,0
11-08-2022 12-45-38-926.jpg,840,630,Human,291.25,245.9,407.2,287.97,0
11-08-2022 12-45-39-407.jpg,840,630,Human,313.83,223.3,418.49,269.5,0
11-08-2022 12-45-39-884.jpg,840,630,Human,209.17,201.78,391.81,235.64,0
11-08-2022 12-45-40-387.jpg,840,630,Human,268.68,182.3,395.91,212.2,0
11-08-2022 12-45-40-908.jpg,840,630,Human,243.03,164.84,423.62,190.1,0
11-08-2022 12-45-41-435.jpg,840,630,Human,196.9,143.3,424.64,172.5,0
11-08-2022 12-45-41-910.jpg,840,630,Human,303.57,124.83,396.94,187.42,0
11-08-2022 12-45-42-404.jpg,840,630,Human,221.48,104.31,416.43,133.04,0
11-08-2022 12-45-42-922.jpg,840,630,Human,240.98,86.9,423.62,125.85,0
11-08-2022 12-45-43-389.jpg,840,630,Human,278.94,66.6,422.59,99.48,0
11-08-2022 12-45-43-921.jpg,840,630,Human,307.67,55.36,421.56,85.1,0
11-08-2022 12-45-44-410.jpg,840,630,Human,358.97,52.18,414.38,70.7,0
11-08-2022 12-45-44-909.jpg,840,630,,,,,,
11-08-2022 12-45-45-402.jpg,840,630,,,,,,
11-08-2022 12-45-45-901.jpg,840,630,,,,,,
11-08-2022 12-45-46-398.jpg,840,630,,,,,,
11-08-2022 12-45-46-898.jpg,840,630,,,,,,
11-08-2022 12-45-47-409.jpg,840,630,,,,,,
11-08-2022 12-45-47-914.jpg,840,630,,,,,,
11-08-2022 12-45-48-438.jpg,840,630,,,,,,
11-08-2022 12-45-48-915.jpg,840,630,,,,,,
11-08-2022 12-45-49-432.jpg,840,630,,,,,,
11-08-2022 12-45-49-905.jpg,840,630,,,,,,
11-08-2022 12-45-50-400.jpg,840,630,,,,,,
11-08-2022 12-45-50-901.jpg,840,630,,,,,,
11-08-2022 12-45-51-404.jpg,840,630,,,,,,
11-08-2022 12-45-51-969.jpg,840,630,,,,,,
11-08-2022 12-45-52-443.jpg,840,630,,,,,,
11-08-2022 12-45-53-311.jpg,840,630,,,,,,
11-08-2022 12-45-53-657.jpg,840,630,,,,,,
11-08-2022 12-45-53-978.jpg,840,630,,,,,,
11-08-2022 12-47-03-274.jpg,840,630,,,,,,
11-08-2022 12-47-03-594.jpg,840,630,,,,,,
11-08-2022 12-47-03-959.jpg,840,630,,,,,,
11-08-2022 12-47-04-511.jpg,840,630,,,,,,
11-08-2022 12-47-04-998.jpg,840,630,,,,,,
11-08-2022 12-47-05-448.jpg,840,630,,,,,,
11-08-2022 12-47-05-980.jpg,840,630,,,,,,
11-08-2022 12-47-06-460.jpg,840,630,,,,,,
11-08-2022 12-47-06-971.jpg,840,630,,,,,,
11-08-2022 12-47-07-503.jpg,840,630,,,,,,
11-08-2022 12-47-08-001.jpg,840,630,,,,,,
11-08-2022 12-47-08-457.jpg,840,630,,,,,,
11-08-2022 12-47-09-063.jpg,840,630,,,,,,
11-08-2022 12-47-09-463.jpg,840,630,,,,,,
11-08-2022 12-47-09-972.jpg,840,630,,,,,,
11-08-2022 12-47-10-470.jpg,840,630,,,,,,
11-08-2022 12-47-11-000.jpg,840,630,,,,,,
11-08-2022 12-47-11-485.jpg,840,630,,,,,,
11-08-2022 12-47-12-010.jpg,840,630,,,,,,
11-08-2022 12-47-12-508.jpg,840,630,,,,,,
11-08-2022 12-47-12-981.jpg,840,630,,,,,,
11-08-2022 12-47-13-477.jpg,840,630,,,,,,
11-08-2022 12-47-14-011.jpg,840,630,,,,,,
11-08-2022 12-47-14-466.jpg,840,630,,,,,,
11-08-2022 12-47-15-002.jpg,840,630,,,,,,
11-08-2022 12-47-15-466.jpg,840,630,,,,,,
11-08-2022 12-47-15-953.jpg,840,630,,,,,,
11-08-2022 12-47-16-450.jpg,840,630,,,,,,
11-08-2022 12-47-16-974.jpg,840,630,,,,,,
11-08-2022 12-47-17-474.jpg,840,630,,,,,,
11-08-2022 12-47-17-972.jpg,840,630,,,,,,
11-08-2022 12-47-18-463.jpg,840,630,,,,,,
11-08-2022 12-47-18-993.jpg,840,630,,,,,,
11-08-2022 12-47-19-467.jpg,840,630,,,,,,
11-08-2022 12-47-19-953.jpg,840,630,,,,,,
11-08-2022 12-47-20-466.jpg,840,630,,,,,,
11-08-2022 12-47-20-950.jpg,840,630,,,,,,
11-08-2022 12-47-21-476.jpg,840,630,,,,,,
11-08-2022 12-47-21-994.jpg,840,630,,,,,,
11-08-2022 12-47-22-520.jpg,840,630,,,,,,
11-08-2022 12-47-22-969.jpg,840,630,,,,,,
11-08-2022 12-47-23-481.jpg,840,630,,,,,,
11-08-2022 12-47-24-000.jpg,840,630,,,,,,
11-08-2022 12-47-24-489.jpg,840,630,,,,,,
11-08-2022 12-47-24-966.jpg,840,630,,,,,,
11-08-2022 12-47-25-453.jpg,840,630,,,,,,
11-08-2022 12-47-26-264.jpg,840,630,,,,,,
11-08-2022 12-47-26-596.jpg,840,630,,,,,,
11-08-2022 12-47-26-983.jpg,840,630,,,,,,
11-08-2022 12-47-27-527.jpg,840,630,,,,,,
11-08-2022 12-47-28-007.jpg,840,630,,,,,,
11-08-2022 12-47-28-455.jpg,840,630,,,,,,
11-08-2022 12-47-28-994.jpg,840,630,,,,,,
11-08-2022 12-47-29-472.jpg,840,630,,,,,,
11-08-2022 12-47-29-970.jpg,840,630,,,,,,
11-08-2022 12-47-30-467.jpg,840,630,,,,,,
11-08-2022 12-47-31-009.jpg,840,630,,,,,,
11-08-2022 12-47-31-458.jpg,840,630,,,,,,
11-08-2022 12-47-31-965.jpg,840,630,,,,,,
11-08-2022 12-47-32-534.jpg,840,630,,,,,,
11-08-2022 12-47-32-983.jpg,840,630,,,,,,
11-08-2022 12-47-33-510.jpg,840,630,,,,,,
11-08-2022 12-47-34-013.jpg,840,630,,,,,,
11-08-2022 12-47-34-496.jpg,840,630,,,,,,
11-08-2022 12-47-34-995.jpg,840,630,,,,,,
11-08-2022 12-47-35-480.jpg,840,630,,,,,,
11-08-2022 12-47-35-956.jpg,840,630,,,,,,
11-08-2022 12-47-36-491.jpg,840,630,,,,,,
11-08-2022 12-47-36-976.jpg,840,630,,,,,,
11-08-2022 12-47-37-497.jpg,840,630,,,,,,
11-08-2022 12-47-37-985.jpg,840,630,,,,,,
11-08-2022 12-47-38-474.jpg,840,630,,,,,,
11-08-2022 12-47-38-982.jpg,840,630,,,,,,
11-08-2022 12-47-39-443.jpg,840,630,,,,,,
11-08-2022 12-47-39-969.jpg,840,630,Human,449.27,49.21,478,65.6,0
11-08-2022 12-47-40-449.jpg,840,630,,,,,,
11-08-2022 12-47-40-937.jpg,840,630,,,,,,
11-08-2022 12-47-41-456.jpg,840,630,,,,,,
11-08-2022 12-47-41-954.jpg,840,630,Human,404.12,53.31,492.36,79.99,0
11-08-2022 12-47-42-494.jpg,840,630,Human,411.3,54.3,488.26,84.09,0
11-08-2022 12-47-42-969.jpg,840,630,Human,416.43,56.4,486.2,92.3,0
11-08-2022 12-47-43-467.jpg,840,630,Human,418.5,55.36,487.23,103.59,0
11-08-2022 12-47-43-978.jpg,840,630,Human,409.3,57.42,473.89,92.3,0
11-08-2022 12-47-44-483.jpg,840,630,Human,409.2,62.55,463.6,86.15,0
11-08-2022 12-47-44-966.jpg,840,630,Human,404.12,61.52,466.71,84.09,0
11-08-2022 12-47-45-485.jpg,840,630,Human,408.22,63.57,461.58,85.12,0
11-08-2022 12-47-45-982.jpg,840,630,Human,412.33,59.47,471.84,88.2,0
11-08-2022 12-47-46-507.jpg,840,630,Human,420.54,64.6,456.45,86.14,0
11-08-2022 12-47-47-021.jpg,840,630,Human,414.8,61.52,453.5,83.07,0
11-08-2022 12-47-47-517.jpg,840,630,Human,414.38,62.55,460.55,87.2,0
11-08-2022 12-47-47-995.jpg,840,630,Human,418.49,61.52,459.53,87.17,0
11-08-2022 12-47-48-474.jpg,840,630,,,,,,
11-08-2022 12-47-48-957.jpg,840,630,,,,,,
11-08-2022 12-47-49-457.jpg,840,630,,,,,,
11-08-2022 12-47-49-953.jpg,840,630,,,,,,
11-08-2022 12-47-50-454.jpg,840,630,Human,408.22,61.52,449.27,85.12,0
11-08-2022 12-47-50-945.jpg,840,630,Human,407.1,61.52,453.37,87.17,0
11-08-2022 12-47-51-456.jpg,840,630,Human,412.4,62.16,447.36,89.95,0
11-08-2022 12-47-51-951.jpg,840,630,Human,404.12,137.4,423.62,157.6,0
11-08-2022 12-47-52-469.jpg,840,630,Human,408.22,65.62,455.42,93.33,0
11-08-2022 12-47-52-973.jpg,840,630,Human,406.17,61.52,460.55,93.33,0
11-08-2022 12-47-53-481.jpg,840,630,Human,403.1,64.29,464.66,100.2,0
11-08-2022 12-47-53-962.jpg,840,630,,,,,,
11-08-2022 12-47-54-489.jpg,840,630,,,,,,
11-08-2022 12-47-54-970.jpg,840,630,Human,413.35,62.2,480.05,85.84,0
11-08-2022 12-47-55-484.jpg,840,630,,,,,,
11-08-2022 12-47-55-995.jpg,840,630,Human,410.28,63.26,428.75,89.94,0
11-08-2022 12-47-56-476.jpg,840,630,Human,402.07,62.2,425.67,80.71,0
11-08-2022 12-47-56-984.jpg,840,630,Human,406.17,64.29,424.64,86.86,0
11-08-2022 12-47-57-520.jpg,840,630,Human,406.17,63.26,463.63,81.73,0
11-08-2022 12-47-57-990.jpg,840,630,Human,422.59,60.19,479.02,102.25,0
11-08-2022 12-47-58-476.jpg,840,630,Human,413.36,59.16,503.65,102.25,0
11-08-2022 12-47-58-998.jpg,840,630,Human,418.49,61.21,479.02,95.07,0
11-08-2022 12-47-59-485.jpg,840,630,Human,418.49,65.32,481.07,102.25,0
11-08-2022 12-47-59-958.jpg,840,630,Human,420.54,70.45,532.38,97.12,0
11-08-2022 12-48-00-482.jpg,840,630,Human,421.56,75.58,543.66,111.49,0
11-08-2022 12-48-00-953.jpg,840,630,Human,420.5,85.84,545.72,114.57,0
11-08-2022 12-48-01-471.jpg,840,630,Human,422.59,93,568.29,124.8,0
11-08-2022 12-48-01-947.jpg,840,630,Human,416.43,98.1,568.29,132,0
11-08-2022 12-48-02-464.jpg,840,630,Human,422.59,102.3,580.6,134.06,0
11-08-2022 12-48-02-961.jpg,840,630,Human,426.69,113.54,567.26,142.27,0
11-08-2022 12-48-03-453.jpg,840,630,Human,422.59,122.8,547.77,153.56,0
11-08-2022 12-48-03-951.jpg,840,630,Human,422.59,126.9,524.2,156.63,0
11-08-2022 12-48-04-451.jpg,840,630,Human,422.59,134.06,523.14,160.74,0
11-08-2022 12-48-04-949.jpg,840,630,Human,421.56,136.11,464.66,163.82,0
11-08-2022 12-48-05-455.jpg,840,630,Human,422.59,140.22,452.35,166.9,0
11-08-2022 12-48-05-977.jpg,840,630,Human,410.28,136.3,445.16,165.05,0
11-08-2022 12-48-06-492.jpg,840,630,Human,332.19,131,428.75,159.7,0
11-08-2022 12-48-06-971.jpg,840,630,Human,332.3,126.88,425.67,155.61,0
11-08-2022 12-48-07-532.jpg,840,630,Human,319.98,118.7,425.67,150.48,0
11-08-2022 12-48-07-991.jpg,840,630,Human,323.06,113.54,425.67,143.3,0
11-08-2022 12-48-08-480.jpg,840,630,Human,315.88,105.33,421.56,135.09,0
11-08-2022 12-48-08-999.jpg,840,630,Human,352.82,98.1,424.64,129.96,0
11-08-2022 12-48-09-493.jpg,840,630,Human,382.57,97.33,423.62,130.16,0
11-08-2022 12-48-09-965.jpg,840,630,Human,414.38,95.07,449.27,122.78,0
11-08-2022 12-48-10-498.jpg,840,630,Human,419.51,99.18,460.55,124.83,0
11-08-2022 12-48-10-963.jpg,840,630,Human,426.69,99.2,478,126.9,0
