11-08-2022 12-42-01-920.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-42-02-441.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-42-02-903.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-42-03-388.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-42-03-912.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-42-04-398.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-42-04-893.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-42-05-392.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-42-05-894.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-42-06-437.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-42-06-882.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-42-07-425.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-42-07-930.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-42-08-402.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-42-08-895.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-42-09-408.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-42-09-923.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-42-10-394.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-42-10-896.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-42-11-395.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-42-11-932.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-42-12-501.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-42-12-985.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-23-414.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-23-770.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-24-103.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-24-584.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-25-062.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-25-585.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-26-078.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-26-586.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-27-078.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-27-613.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-28-064.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-28-576.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-29-080.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-29-575.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-30-070.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-30-567.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-31-088.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-31-599.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-32-088.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-32-651.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-33-087.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-33-575.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-34-112.jpg,840,630,Human,447.21,47.15,479.02,77.94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-34-575.jpg,840,630,Human,446.42,51.66,536.75,80.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-35-097.jpg,840,630,Human,445.16,58.44,563.16,89.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-35-580.jpg,840,630,Human,444.14,62.5,545.7,95.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-36-072.jpg,840,630,Human,443.11,71.4,509.8,101.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-36-565.jpg,840,630,Human,442.08,76.91,531.1,114.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-37-063.jpg,840,630,Human,442.08,86,539.56,120.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-37-605.jpg,840,630,Human,423.6,100.5,582.2,129.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-38-059.jpg,840,630,Human,436.95,105.8,590.86,137.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-38-565.jpg,840,630,Human,430.8,116.9,583.4,146.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-39-086.jpg,840,630,Human,432.85,130.3,586.8,159,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-39-584.jpg,840,630,Human,436.95,139.5,547.77,166.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-40-076.jpg,840,630,Human,440.03,147.7,495.4,172.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-40-576.jpg,840,630,Human,441.06,155.9,501.6,181.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-41-084.jpg,840,630,Human,462.6,166.2,506.7,194.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-41-581.jpg,840,630,Human,446.19,172.3,527.25,201.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-42-068.jpg,840,630,Human,435.93,183.6,551.87,210.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-42-591.jpg,840,630,Human,424.64,191.73,566.25,219.43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-43-086.jpg,840,630,Human,440.03,204.1,585.73,228.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-43-558.jpg,840,630,Human,444.14,207.2,491.3,240.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-44-084.jpg,840,630,Human,444.14,220.6,586.8,246.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-44-561.jpg,840,630,Human,471.8,233.9,544.69,260.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-45-053.jpg,840,630,Human,472.9,242.1,498.5,259.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-45-604.jpg,840,630,Human,465.7,249.3,499.5,273.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-46-067.jpg,840,630,Human,451.32,254.4,518.01,285.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-46-565.jpg,840,630,Human,449.27,264.7,521.1,299.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-47-067.jpg,840,630,Human,432.03,276.6,561.28,301.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-47-621.jpg,840,630,Human,435.93,285.5,547.77,309.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-48-098.jpg,840,630,Human,441.06,295.2,526.2,318.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-48-577.jpg,840,630,Human,425.7,303.67,494.4,326.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-49-073.jpg,840,630,Human,428.7,312.27,522.12,333.77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-49-590.jpg,840,630,Human,457.48,319.7,490,345.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-50-078.jpg,840,630,Human,458.4,330.2,482.9,352.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-50-576.jpg,840,630,Human,445.16,335.5,470.8,359.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-51-063.jpg,840,630,Human,408.22,330.35,426.69,358.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-51-577.jpg,840,630,Human,395.4,334.3,420.54,355.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-52-080.jpg,840,630,Human,381,321.9,412.33,347.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-52-622.jpg,840,630,Human,378.8,316.5,410.3,339.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-53-076.jpg,840,630,Human,383.5,308.4,411.2,331.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-53-600.jpg,840,630,Human,303.57,299.8,415.41,322.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-54-096.jpg,840,630,Human,375.8,289.9,416.43,313,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-54-573.jpg,840,630,Human,370.5,279.6,404.12,303.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-55-077.jpg,840,630,Human,369,273.91,395.91,296.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-55-572.jpg,840,630,Human,375.39,264.68,424.64,301.62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-56-100.jpg,840,630,Human,357.95,254.42,423.62,275.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-56-565.jpg,840,630,Human,348.71,245.2,422.59,269.81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-57-065.jpg,840,630,Human,292.9,239,426.69,283.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-57-599.jpg,840,630,Human,294.2,229.17,412.33,275,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-58-129.jpg,840,630,Human,280,220.53,422.6,245.18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-58-600.jpg,840,630,Human,373.27,212.2,414.31,256.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-59-091.jpg,840,630,Human,295.36,201.06,407.2,226.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-43-59-572.jpg,840,630,Human,328.19,192.9,411.3,217.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-00-080.jpg,840,630,Human,373.34,181.2,403.09,207.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-00-568.jpg,840,630,Human,367.18,174.39,425.4,201.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-01-072.jpg,840,630,Human,373.7,165.3,412.33,193.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-01-597.jpg,840,630,Human,372.31,155.9,412.33,186.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-02-082.jpg,840,630,Human,365.13,148.73,437,175.43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-02-624.jpg,840,630,Human,328.19,142.58,433.87,169.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-03-093.jpg,840,630,Human,363.08,134.4,426.69,161.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-03-586.jpg,840,630,Human,301.51,125.14,418.49,151.81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-04-081.jpg,840,630,Human,309.72,116.93,420.54,143.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-04-580.jpg,840,630,Human,330.24,110.77,420.54,136.42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-05-071.jpg,840,630,Human,385.65,108.72,416.43,126.16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-05-568.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-06-083.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-06-563.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-07-080.jpg,840,630,Human,378.47,71.78,403.09,102.56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-07-626.jpg,840,630,Human,354.87,65.62,421.56,93.33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-08-089.jpg,840,630,Human,383.6,118.98,417.46,154.89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-08-562.jpg,840,630,Human,335.37,52.3,422.59,109.74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-09-134.jpg,840,630,Human,400.02,110.77,428.75,134.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-09-582.jpg,840,630,Human,444.69,389.46,466.95,408.22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-10-086.jpg,840,630,Human,448.6,395.28,464.04,411.91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-10-579.jpg,840,630,Human,445.16,401.14,467.74,417.56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-11-089.jpg,840,630,Human,444.12,404.77,469.2,421.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-11-580.jpg,840,630,Human,454.66,407.04,476.04,431.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-12-073.jpg,840,630,Human,442.73,416.72,470.52,432.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-12-621.jpg,840,630,Human,443.2,420.34,462.2,438.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-13-070.jpg,840,630,Human,445.99,424.85,480.43,441.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-13-572.jpg,840,630,Human,447.95,426.58,466.95,444.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-14-071.jpg,840,630,Human,447.11,432.86,474.33,448.69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-14-586.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-15-064.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-15-574.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-16-061.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-16-574.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-17-093.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-17-610.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-18-087.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-18-562.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-19-073.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-19-609.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-20-097.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-20-605.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-21-087.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-21-592.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-22-074.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-22-610.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-23-080.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-23-582.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-24-067.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-44-24-561.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-45-25-213.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-45-25-559.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-45-25-928.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-45-26-409.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-45-26-900.jpg,840,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-45-27-415.jpg,840,630,Human,447.74,56.62,469.18,78.89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-45-27-920.jpg,840,630,Human,452.11,52.87,468.19,72.66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2022 12-45-28-401.jpg,840,630,Human,448.24,50.2,490.3,74.86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
